[2025-05-20 19:34:04] Sent: 0.02 MB, Received: 0.18 MB, Total: 0.19 MB
[2025-05-20 19:34:09] Sent: 0.01 MB, Received: 0.17 MB, Total: 0.18 MB
[2025-05-20 19:34:14] Sent: 0.01 MB, Received: 0.12 MB, Total: 0.14 MB
[2025-05-20 19:34:19] Sent: 0.01 MB, Received: 0.13 MB, Total: 0.14 MB
[2025-05-20 19:34:24] Sent: 0.01 MB, Received: 0.19 MB, Total: 0.21 MB
[2025-05-20 19:34:29] Sent: 0.01 MB, Received: 0.17 MB, Total: 0.19 MB
[2025-05-20 19:34:34] Sent: 0.02 MB, Received: 0.18 MB, Total: 0.20 MB
[2025-05-20 19:34:39] Sent: 0.01 MB, Received: 0.14 MB, Total: 0.16 MB
[2025-05-20 19:34:44] Sent: 0.01 MB, Received: 0.14 MB, Total: 0.16 MB
[2025-05-20 19:34:49] Sent: 0.02 MB, Received: 0.13 MB, Total: 0.15 MB
[2025-05-20 19:34:54] Sent: 0.02 MB, Received: 0.24 MB, Total: 0.26 MB
[2025-05-20 19:34:59] Sent: 0.01 MB, Received: 0.15 MB, Total: 0.16 MB
[2025-05-20 19:35:04] Sent: 0.02 MB, Received: 0.18 MB, Total: 0.20 MB
[2025-05-20 19:35:09] Sent: 0.06 MB, Received: 0.19 MB, Total: 0.25 MB
[2025-05-20 19:35:14] Sent: 0.01 MB, Received: 0.16 MB, Total: 0.17 MB
[2025-05-20 19:35:19] Sent: 0.02 MB, Received: 0.14 MB, Total: 0.16 MB
[2025-05-20 19:35:24] Sent: 0.01 MB, Received: 0.10 MB, Total: 0.11 MB
[2025-05-20 19:35:29] Sent: 0.01 MB, Received: 0.10 MB, Total: 0.11 MB
[2025-05-20 19:35:34] Sent: 0.02 MB, Received: 0.18 MB, Total: 0.19 MB
[2025-05-20 19:35:39] Sent: 0.02 MB, Received: 0.31 MB, Total: 0.32 MB
[2025-05-20 19:35:44] Sent: 0.01 MB, Received: 0.23 MB, Total: 0.25 MB
[2025-05-20 19:35:49] Sent: 0.02 MB, Received: 0.12 MB, Total: 0.14 MB
[2025-05-20 19:35:54] Sent: 0.02 MB, Received: 0.13 MB, Total: 0.15 MB
[2025-05-20 19:35:59] Sent: 0.01 MB, Received: 0.16 MB, Total: 0.17 MB
[2025-05-20 19:36:04] Sent: 0.01 MB, Received: 0.15 MB, Total: 0.16 MB
[2025-05-20 19:36:09] Sent: 0.01 MB, Received: 0.11 MB, Total: 0.13 MB
[2025-05-20 19:36:14] Sent: 0.01 MB, Received: 0.14 MB, Total: 0.15 MB
[2025-05-20 19:36:19] Sent: 0.01 MB, Received: 0.11 MB, Total: 0.12 MB
[2025-05-20 19:36:24] Sent: 0.01 MB, Received: 0.17 MB, Total: 0.19 MB
[2025-05-20 19:36:29] Sent: 0.01 MB, Received: 0.17 MB, Total: 0.19 MB
[2025-05-20 19:36:34] Sent: 0.02 MB, Received: 0.14 MB, Total: 0.15 MB
[2025-05-20 19:36:39] Sent: 0.01 MB, Received: 0.14 MB, Total: 0.15 MB
[2025-05-20 19:36:44] Sent: 0.01 MB, Received: 0.10 MB, Total: 0.11 MB
[2025-05-20 19:36:49] Sent: 0.03 MB, Received: 0.16 MB, Total: 0.19 MB
[2025-05-20 19:36:54] Sent: 0.02 MB, Received: 0.19 MB, Total: 0.21 MB
[2025-05-20 19:36:59] Sent: 0.02 MB, Received: 0.19 MB, Total: 0.21 MB
[2025-05-20 19:37:04] Sent: 0.02 MB, Received: 0.24 MB, Total: 0.26 MB
[2025-05-20 19:37:09] Sent: 0.02 MB, Received: 0.17 MB, Total: 0.19 MB
[2025-05-20 19:37:14] Sent: 0.01 MB, Received: 0.16 MB, Total: 0.18 MB
[2025-05-20 19:37:19] Sent: 0.02 MB, Received: 0.26 MB, Total: 0.28 MB
[2025-05-20 19:37:24] Sent: 0.02 MB, Received: 0.27 MB, Total: 0.29 MB
[2025-05-20 19:37:29] Sent: 0.01 MB, Received: 0.12 MB, Total: 0.13 MB
[2025-05-20 19:37:34] Sent: 0.01 MB, Received: 0.12 MB, Total: 0.13 MB
[2025-05-20 19:37:39] Sent: 0.02 MB, Received: 0.20 MB, Total: 0.22 MB
[2025-05-20 19:37:44] Sent: 0.01 MB, Received: 0.10 MB, Total: 0.11 MB
[2025-05-20 19:37:49] Sent: 0.02 MB, Received: 0.24 MB, Total: 0.26 MB
[2025-05-20 19:37:54] Sent: 0.02 MB, Received: 0.11 MB, Total: 0.12 MB
[2025-05-20 19:37:59] Sent: 0.01 MB, Received: 0.15 MB, Total: 0.16 MB
[2025-05-20 19:38:04] Sent: 0.02 MB, Received: 0.25 MB, Total: 0.27 MB
[2025-05-20 19:38:09] Sent: 0.01 MB, Received: 0.17 MB, Total: 0.18 MB
[2025-05-20 19:38:14] Sent: 0.01 MB, Received: 0.13 MB, Total: 0.14 MB
[2025-05-20 19:38:19] Sent: 0.01 MB, Received: 0.14 MB, Total: 0.15 MB
[2025-05-20 19:38:24] Sent: 0.01 MB, Received: 0.15 MB, Total: 0.16 MB
[2025-05-20 19:38:29] Sent: 0.01 MB, Received: 0.17 MB, Total: 0.18 MB
